location,date,new_cases
Bangladesh,3/3/2020,
Bangladesh,3/4/2020,
Bangladesh,3/5/2020,
Bangladesh,3/6/2020,
Bangladesh,3/7/2020,
Bangladesh,3/8/2020,3
Bangladesh,3/9/2020,0
Bangladesh,3/10/2020,0
Bangladesh,3/11/2020,0
Bangladesh,3/12/2020,0
Bangladesh,3/13/2020,0
Bangladesh,3/14/2020,0
Bangladesh,3/15/2020,2
Bangladesh,3/16/2020,3
Bangladesh,3/17/2020,2
Bangladesh,3/18/2020,4
Bangladesh,3/19/2020,3
Bangladesh,3/20/2020,3
Bangladesh,3/21/2020,5
Bangladesh,3/22/2020,2
Bangladesh,3/23/2020,6
Bangladesh,3/24/2020,6
Bangladesh,3/25/2020,0
Bangladesh,3/26/2020,5
Bangladesh,3/27/2020,4
Bangladesh,3/28/2020,0
Bangladesh,3/29/2020,0
Bangladesh,3/30/2020,1
Bangladesh,3/31/2020,2
Bangladesh,4/1/2020,3
Bangladesh,4/2/2020,2
Bangladesh,4/3/2020,5
Bangladesh,4/4/2020,9
Bangladesh,4/5/2020,18
Bangladesh,4/6/2020,35
Bangladesh,4/7/2020,41
Bangladesh,4/8/2020,54
Bangladesh,4/9/2020,112
Bangladesh,4/10/2020,94
Bangladesh,4/11/2020,58
Bangladesh,4/12/2020,139
Bangladesh,4/13/2020,182
Bangladesh,4/14/2020,209
Bangladesh,4/15/2020,219
Bangladesh,4/16/2020,341
Bangladesh,4/17/2020,266
Bangladesh,4/18/2020,306
Bangladesh,4/19/2020,312
Bangladesh,4/20/2020,492
Bangladesh,4/21/2020,434
Bangladesh,4/22/2020,390
Bangladesh,4/23/2020,414
Bangladesh,4/24/2020,503
Bangladesh,4/25/2020,309
Bangladesh,4/26/2020,418
Bangladesh,4/27/2020,497
Bangladesh,4/28/2020,549
Bangladesh,4/29/2020,641
Bangladesh,4/30/2020,564
Bangladesh,5/1/2020,571
Bangladesh,5/2/2020,552
Bangladesh,5/3/2020,665
Bangladesh,5/4/2020,688
Bangladesh,5/5/2020,786
Bangladesh,5/6/2020,790
Bangladesh,5/7/2020,706
Bangladesh,5/8/2020,709
Bangladesh,5/9/2020,636
Bangladesh,5/10/2020,887
Bangladesh,5/11/2020,1034
Bangladesh,5/12/2020,969
Bangladesh,5/13/2020,1162
Bangladesh,5/14/2020,1041
Bangladesh,5/15/2020,1202
Bangladesh,5/16/2020,930
Bangladesh,5/17/2020,1273
Bangladesh,5/18/2020,1602
Bangladesh,5/19/2020,1251
Bangladesh,5/20/2020,1617
Bangladesh,5/21/2020,1773
Bangladesh,5/22/2020,1694
Bangladesh,5/23/2020,1873
Bangladesh,5/24/2020,1532
Bangladesh,5/25/2020,1975
Bangladesh,5/26/2020,1166
Bangladesh,5/27/2020,1541
Bangladesh,5/28/2020,2029
Bangladesh,5/29/2020,2523
Bangladesh,5/30/2020,1764
Bangladesh,5/31/2020,2545
Bangladesh,6/1/2020,2381
Bangladesh,6/2/2020,2911
Bangladesh,6/3/2020,2695
Bangladesh,6/4/2020,2423
Bangladesh,6/5/2020,2828
Bangladesh,6/6/2020,2635
Bangladesh,6/7/2020,2743
Bangladesh,6/8/2020,2735
Bangladesh,6/9/2020,3171
Bangladesh,6/10/2020,3190
Bangladesh,6/11/2020,3187
Bangladesh,6/12/2020,3471
Bangladesh,6/13/2020,2856
Bangladesh,6/14/2020,3141
Bangladesh,6/15/2020,3099
Bangladesh,6/16/2020,3862
Bangladesh,6/17/2020,4008
Bangladesh,6/18/2020,3803
Bangladesh,6/19/2020,3243
Bangladesh,6/20/2020,3240
Bangladesh,6/21/2020,3531
Bangladesh,6/22/2020,3480
Bangladesh,6/23/2020,3412
Bangladesh,6/24/2020,3462
Bangladesh,6/25/2020,3946
Bangladesh,6/26/2020,3868
Bangladesh,6/27/2020,3504
Bangladesh,6/28/2020,3809
Bangladesh,6/29/2020,4014
Bangladesh,6/30/2020,3682
Bangladesh,7/1/2020,3775
Bangladesh,7/2/2020,4019
Bangladesh,7/3/2020,3114
Bangladesh,7/4/2020,3288
Bangladesh,7/5/2020,2738
Bangladesh,7/6/2020,3201
Bangladesh,7/7/2020,3027
Bangladesh,7/8/2020,3489
Bangladesh,7/9/2020,3360
Bangladesh,7/10/2020,2949
Bangladesh,7/11/2020,2686
Bangladesh,7/12/2020,2666
Bangladesh,7/13/2020,3099
Bangladesh,7/14/2020,3163
Bangladesh,7/15/2020,3533
Bangladesh,7/16/2020,2733
Bangladesh,7/17/2020,3034
Bangladesh,7/18/2020,2709
Bangladesh,7/19/2020,2459
Bangladesh,7/20/2020,2928
Bangladesh,7/21/2020,3057
Bangladesh,7/22/2020,2744
Bangladesh,7/23/2020,2856
Bangladesh,7/24/2020,2548
Bangladesh,7/25/2020,2520
Bangladesh,7/26/2020,2275
Bangladesh,7/27/2020,2772
Bangladesh,7/28/2020,2960
Bangladesh,7/29/2020,3009
Bangladesh,7/30/2020,2695
Bangladesh,7/31/2020,2772
Bangladesh,8/1/2020,2199
Bangladesh,8/2/2020,886
Bangladesh,8/3/2020,1356
Bangladesh,8/4/2020,1918
Bangladesh,8/5/2020,2654
Bangladesh,8/6/2020,2977
Bangladesh,8/7/2020,2851
Bangladesh,8/8/2020,2611
Bangladesh,8/9/2020,2487
Bangladesh,8/10/2020,2907
Bangladesh,8/11/2020,2996
Bangladesh,8/12/2020,2995
Bangladesh,8/13/2020,2617
Bangladesh,8/14/2020,2766
Bangladesh,8/15/2020,2644
Bangladesh,8/16/2020,2024
Bangladesh,8/17/2020,2595
Bangladesh,8/18/2020,3200
Bangladesh,8/19/2020,2747
Bangladesh,8/20/2020,2868
Bangladesh,8/21/2020,2401
Bangladesh,8/22/2020,2265
Bangladesh,8/23/2020,1973
Bangladesh,8/24/2020,2485
Bangladesh,8/25/2020,2545
Bangladesh,8/26/2020,2519
Bangladesh,8/27/2020,2436
Bangladesh,8/28/2020,2211
Bangladesh,8/29/2020,2131
Bangladesh,8/30/2020,1897
Bangladesh,8/31/2020,2174
Bangladesh,9/1/2020,1950
Bangladesh,9/2/2020,2582
Bangladesh,9/3/2020,2158
Bangladesh,9/4/2020,1929
Bangladesh,9/5/2020,1950
Bangladesh,9/6/2020,1592
Bangladesh,9/7/2020,2202
Bangladesh,9/8/2020,1892
Bangladesh,9/9/2020,1827
Bangladesh,9/10/2020,1892
Bangladesh,9/11/2020,1792
Bangladesh,9/12/2020,1282
Bangladesh,9/13/2020,1476
Bangladesh,9/14/2020,1812
Bangladesh,9/15/2020,1724
Bangladesh,9/16/2020,1615
Bangladesh,9/17/2020,1593
Bangladesh,9/18/2020,1541
Bangladesh,9/19/2020,1567
Bangladesh,9/20/2020,1546
Bangladesh,9/21/2020,1703
Bangladesh,9/22/2020,1557
Bangladesh,9/23/2020,1666
Bangladesh,9/24/2020,1540
Bangladesh,9/25/2020,1383
Bangladesh,9/26/2020,1106
Bangladesh,9/27/2020,1275
Bangladesh,9/28/2020,1407
Bangladesh,9/29/2020,1488
Bangladesh,9/30/2020,1436
Bangladesh,10/1/2020,1508
Bangladesh,10/2/2020,1396
Bangladesh,10/3/2020,1182
Bangladesh,10/4/2020,1125
Bangladesh,10/5/2020,1442
Bangladesh,10/6/2020,1499
Bangladesh,10/7/2020,1520
Bangladesh,10/8/2020,1441
Bangladesh,10/9/2020,1278
Bangladesh,10/10/2020,1203
Bangladesh,10/11/2020,1193
Bangladesh,10/12/2020,1472
Bangladesh,10/13/2020,1537
Bangladesh,10/14/2020,1684
Bangladesh,10/15/2020,1600
Bangladesh,10/16/2020,1527
Bangladesh,10/17/2020,1209
Bangladesh,10/18/2020,1274
Bangladesh,10/19/2020,1637
Bangladesh,10/20/2020,1380
Bangladesh,10/21/2020,1545
Bangladesh,10/22/2020,1696
Bangladesh,10/23/2020,1586
Bangladesh,10/24/2020,1094
Bangladesh,10/25/2020,1308
Bangladesh,10/26/2020,1436
Bangladesh,10/27/2020,1335
Bangladesh,10/28/2020,1493
Bangladesh,10/29/2020,1681
Bangladesh,10/30/2020,1604
Bangladesh,10/31/2020,1320
Bangladesh,11/1/2020,1568
Bangladesh,11/2/2020,1736
Bangladesh,11/3/2020,1659
Bangladesh,11/4/2020,1517
Bangladesh,11/5/2020,1842
Bangladesh,11/6/2020,1469
Bangladesh,11/7/2020,1289
Bangladesh,11/8/2020,1474
Bangladesh,11/9/2020,1683
Bangladesh,11/10/2020,1699
Bangladesh,11/11/2020,1733
Bangladesh,11/12/2020,1845
Bangladesh,11/13/2020,1767
Bangladesh,11/14/2020,1531
Bangladesh,11/15/2020,1837
Bangladesh,11/16/2020,2139
Bangladesh,11/17/2020,2212
Bangladesh,11/18/2020,2111
Bangladesh,11/19/2020,2364
Bangladesh,11/20/2020,2275
Bangladesh,11/21/2020,1847
Bangladesh,11/22/2020,2060
Bangladesh,11/23/2020,2419
Bangladesh,11/24/2020,2230
Bangladesh,11/25/2020,2156
Bangladesh,11/26/2020,2292
Bangladesh,11/27/2020,2273
Bangladesh,11/28/2020,1908
Bangladesh,11/29/2020,1788
Bangladesh,11/30/2020,2525
Bangladesh,12/1/2020,2293
Bangladesh,12/2/2020,2198
Bangladesh,12/3/2020,2316
Bangladesh,12/4/2020,2252
Bangladesh,12/5/2020,1798
Bangladesh,12/6/2020,1756
Bangladesh,12/7/2020,2198
Bangladesh,12/8/2020,2202
Bangladesh,12/9/2020,2159
Bangladesh,12/10/2020,1861
Bangladesh,12/11/2020,1884
Bangladesh,12/12/2020,1329
Bangladesh,12/13/2020,1355
Bangladesh,12/14/2020,1799
Bangladesh,12/15/2020,1877
Bangladesh,12/16/2020,1632
Bangladesh,12/17/2020,1134
Bangladesh,12/18/2020,1318
Bangladesh,12/19/2020,1267
Bangladesh,12/20/2020,1153
Bangladesh,12/21/2020,1470
Bangladesh,12/22/2020,1318
Bangladesh,12/23/2020,1367
Bangladesh,12/24/2020,1234
Bangladesh,12/25/2020,1163
Bangladesh,12/26/2020,834
Bangladesh,12/27/2020,1049
Bangladesh,12/28/2020,932
Bangladesh,12/29/2020,1181
Bangladesh,12/30/2020,1235
Bangladesh,12/31/2020,1014
Bangladesh,1/1/2021,990
Bangladesh,1/2/2021,684
Bangladesh,1/3/2021,835
Bangladesh,1/4/2021,910
Bangladesh,1/5/2021,991
Bangladesh,1/6/2021,978
Bangladesh,1/7/2021,1007
Bangladesh,1/8/2021,785
Bangladesh,1/9/2021,692
Bangladesh,1/10/2021,1071
Bangladesh,1/11/2021,849
Bangladesh,1/12/2021,718
Bangladesh,1/13/2021,890
Bangladesh,1/14/2021,813
Bangladesh,1/15/2021,762
Bangladesh,1/16/2021,578
Bangladesh,1/17/2021,569
Bangladesh,1/18/2021,697
Bangladesh,1/19/2021,702
Bangladesh,1/20/2021,656
Bangladesh,1/21/2021,584
Bangladesh,1/22/2021,619
Bangladesh,1/23/2021,436
Bangladesh,1/24/2021,473
Bangladesh,1/25/2021,602
Bangladesh,1/26/2021,515
Bangladesh,1/27/2021,528
Bangladesh,1/28/2021,509
Bangladesh,1/29/2021,454
Bangladesh,1/30/2021,363
Bangladesh,1/31/2021,369
Bangladesh,2/1/2021,443
Bangladesh,2/2/2021,525
Bangladesh,2/3/2021,438
Bangladesh,2/4/2021,485
Bangladesh,2/5/2021,435
Bangladesh,2/6/2021,305
Bangladesh,2/7/2021,292
Bangladesh,2/8/2021,316
Bangladesh,2/9/2021,387
Bangladesh,2/10/2021,388
Bangladesh,2/11/2021,378
Bangladesh,2/12/2021,444
Bangladesh,2/13/2021,291
Bangladesh,2/14/2021,326
Bangladesh,2/15/2021,446
Bangladesh,2/16/2021,396
Bangladesh,2/17/2021,443
Bangladesh,2/18/2021,391
Bangladesh,2/19/2021,406
Bangladesh,2/20/2021,350
Bangladesh,2/21/2021,327
Bangladesh,2/22/2021,366
Bangladesh,2/23/2021,399
Bangladesh,2/24/2021,428
Bangladesh,2/25/2021,410
Bangladesh,2/26/2021,470
Bangladesh,2/27/2021,407
Bangladesh,2/28/2021,385
Bangladesh,3/1/2021,585
Bangladesh,3/2/2021,515
Bangladesh,3/3/2021,614
Bangladesh,3/4/2021,619
Bangladesh,3/5/2021,635
Bangladesh,3/6/2021,540
Bangladesh,3/7/2021,606
Bangladesh,3/8/2021,845
Bangladesh,3/9/2021,912
Bangladesh,3/10/2021,1018
Bangladesh,3/11/2021,1051
Bangladesh,3/12/2021,1066
Bangladesh,3/13/2021,1014
Bangladesh,3/14/2021,1159
Bangladesh,3/15/2021,1773
Bangladesh,3/16/2021,1719
Bangladesh,3/17/2021,1865
Bangladesh,3/18/2021,2187
Bangladesh,3/19/2021,1899
Bangladesh,3/20/2021,1868
Bangladesh,3/21/2021,2172
Bangladesh,3/22/2021,2809
Bangladesh,3/23/2021,3554
Bangladesh,3/24/2021,3567
Bangladesh,3/25/2021,3587
Bangladesh,3/26/2021,3737
Bangladesh,3/27/2021,3674
Bangladesh,3/28/2021,3908
Bangladesh,3/29/2021,5181
Bangladesh,3/30/2021,5042
Bangladesh,3/31/2021,5358
Bangladesh,4/1/2021,6469
Bangladesh,4/2/2021,6830
Bangladesh,4/3/2021,5683
Bangladesh,4/4/2021,7087
Bangladesh,4/5/2021,7075
Bangladesh,4/6/2021,7213
Bangladesh,4/7/2021,7626
Bangladesh,4/8/2021,6854
Bangladesh,4/9/2021,7462
Bangladesh,4/10/2021,5343
Bangladesh,4/11/2021,5819
Bangladesh,4/12/2021,7201
Bangladesh,4/13/2021,6028
Bangladesh,4/14/2021,5185
Bangladesh,4/15/2021,4192
Bangladesh,4/16/2021,4417
Bangladesh,4/17/2021,3473
Bangladesh,4/18/2021,3698
Bangladesh,4/19/2021,4271
Bangladesh,4/20/2021,4559
Bangladesh,4/21/2021,4280
Bangladesh,4/22/2021,4014
Bangladesh,4/23/2021,3629
Bangladesh,4/24/2021,2697
Bangladesh,4/25/2021,2922
Bangladesh,4/26/2021,3306
Bangladesh,4/27/2021,3031
Bangladesh,4/28/2021,2955
Bangladesh,4/29/2021,2341
Bangladesh,4/30/2021,2177
Bangladesh,5/1/2021,1452
Bangladesh,5/2/2021,1359
Bangladesh,5/3/2021,1739
Bangladesh,5/4/2021,1914
Bangladesh,5/5/2021,1742
Bangladesh,5/6/2021,1822
Bangladesh,5/7/2021,1682
Bangladesh,5/8/2021,1285
Bangladesh,5/9/2021,1386
Bangladesh,5/10/2021,1514
Bangladesh,5/11/2021,1230
Bangladesh,5/12/2021,1140
Bangladesh,5/13/2021,1290
Bangladesh,5/14/2021,848
Bangladesh,5/15/2021,261
Bangladesh,5/16/2021,363
Bangladesh,5/17/2021,698
Bangladesh,5/18/2021,1272
Bangladesh,5/19/2021,1608
Bangladesh,5/20/2021,1457
Bangladesh,5/21/2021,1504
Bangladesh,5/22/2021,1028
Bangladesh,5/23/2021,1354
Bangladesh,5/24/2021,1441
Bangladesh,5/25/2021,1675
Bangladesh,5/26/2021,1497
Bangladesh,5/27/2021,1292
Bangladesh,5/28/2021,1358
Bangladesh,5/29/2021,1043
Bangladesh,5/30/2021,1444
Bangladesh,5/31/2021,1710
Bangladesh,6/1/2021,1765
Bangladesh,6/2/2021,1988
Bangladesh,6/3/2021,1687
Bangladesh,6/4/2021,1887
Bangladesh,6/5/2021,1447
Bangladesh,6/6/2021,1676
Bangladesh,6/7/2021,1970
Bangladesh,6/8/2021,2322
Bangladesh,6/9/2021,2537
Bangladesh,6/10/2021,2576
Bangladesh,6/11/2021,2454
Bangladesh,6/12/2021,1637
Bangladesh,6/13/2021,2436
Brazil,2/26/2020,1
Brazil,2/27/2020,0
Brazil,2/28/2020,0
Brazil,2/29/2020,1
Brazil,3/1/2020,0
Brazil,3/2/2020,0
Brazil,3/3/2020,0
Brazil,3/4/2020,2
Brazil,3/5/2020,0
Brazil,3/6/2020,9
Brazil,3/7/2020,0
Brazil,3/8/2020,7
Brazil,3/9/2020,5
Brazil,3/10/2020,6
Brazil,3/11/2020,7
Brazil,3/12/2020,14
Brazil,3/13/2020,99
Brazil,3/14/2020,0
Brazil,3/15/2020,11
Brazil,3/16/2020,38
Brazil,3/17/2020,121
Brazil,3/18/2020,51
Brazil,3/19/2020,249
Brazil,3/20/2020,172
Brazil,3/21/2020,228
Brazil,3/22/2020,525
Brazil,3/23/2020,378
Brazil,3/24/2020,323
Brazil,3/25/2020,307
Brazil,3/26/2020,431
Brazil,3/27/2020,432
Brazil,3/28/2020,487
Brazil,3/29/2020,352
Brazil,3/30/2020,323
Brazil,3/31/2020,1138
Brazil,4/1/2020,1119
Brazil,4/2/2020,1208
Brazil,4/3/2020,1012
Brazil,4/4/2020,1304
Brazil,4/5/2020,770
Brazil,4/6/2020,1031
Brazil,4/7/2020,1873
Brazil,4/8/2020,2136
Brazil,4/9/2020,1922
Brazil,4/10/2020,1546
Brazil,4/11/2020,1089
Brazil,4/12/2020,1465
Brazil,4/13/2020,1238
Brazil,4/14/2020,1832
Brazil,4/15/2020,3058
Brazil,4/16/2020,2105
Brazil,4/17/2020,3257
Brazil,4/18/2020,2976
Brazil,4/19/2020,1996
Brazil,4/20/2020,2089
Brazil,4/21/2020,2336
Brazil,4/22/2020,2678
Brazil,4/23/2020,4279
Brazil,4/24/2020,4007
Brazil,4/25/2020,5281
Brazil,4/26/2020,3776
Brazil,4/27/2020,4346
Brazil,4/28/2020,5789
Brazil,4/29/2020,6450
Brazil,4/30/2020,7502
Brazil,5/1/2020,5015
Brazil,5/2/2020,4898
Brazil,5/3/2020,4726
Brazil,5/4/2020,6794
Brazil,5/5/2020,6835
Brazil,5/6/2020,11156
Brazil,5/7/2020,9162
Brazil,5/8/2020,11121
Brazil,5/9/2020,9167
Brazil,5/10/2020,6638
Brazil,5/11/2020,6895
Brazil,5/12/2020,8620
Brazil,5/13/2020,11923
Brazil,5/14/2020,13028
Brazil,5/15/2020,17126
Brazil,5/16/2020,13220
Brazil,5/17/2020,7569
Brazil,5/18/2020,14288
Brazil,5/19/2020,16517
Brazil,5/20/2020,19694
Brazil,5/21/2020,18508
Brazil,5/22/2020,20803
Brazil,5/23/2020,16508
Brazil,5/24/2020,15813
Brazil,5/25/2020,11687
Brazil,5/26/2020,16324
Brazil,5/27/2020,20599
Brazil,5/28/2020,26417
Brazil,5/29/2020,26928
Brazil,5/30/2020,33274
Brazil,5/31/2020,16409
Brazil,6/1/2020,11598
Brazil,6/2/2020,28936
Brazil,6/3/2020,28633
Brazil,6/4/2020,30925
Brazil,6/5/2020,30830
Brazil,6/6/2020,27075
Brazil,6/7/2020,18912
Brazil,6/8/2020,15654
Brazil,6/9/2020,32091
Brazil,6/10/2020,32913
Brazil,6/11/2020,30412
Brazil,6/12/2020,25982
Brazil,6/13/2020,21704
Brazil,6/14/2020,17110
Brazil,6/15/2020,20647
Brazil,6/16/2020,34918
Brazil,6/17/2020,32188
Brazil,6/18/2020,22765
Brazil,6/19/2020,54771
Brazil,6/20/2020,34666
Brazil,6/21/2020,15762
Brazil,6/22/2020,23129
Brazil,6/23/2020,39436
Brazil,6/24/2020,42725
Brazil,6/25/2020,39483
Brazil,6/26/2020,46860
Brazil,6/27/2020,38693
Brazil,6/28/2020,30476
Brazil,6/29/2020,24052
Brazil,6/30/2020,33846
Brazil,7/1/2020,46712
Brazil,7/2/2020,48105
Brazil,7/3/2020,42223
Brazil,7/4/2020,37923
Brazil,7/5/2020,26051
Brazil,7/6/2020,20229
Brazil,7/7/2020,45305
Brazil,7/8/2020,44571
Brazil,7/9/2020,42619
Brazil,7/10/2020,45048
Brazil,7/11/2020,39023
Brazil,7/12/2020,24831
Brazil,7/13/2020,20286
Brazil,7/14/2020,41857
Brazil,7/15/2020,39924
Brazil,7/16/2020,45403
Brazil,7/17/2020,34177
Brazil,7/18/2020,28532
Brazil,7/19/2020,23529
Brazil,7/20/2020,20257
Brazil,7/21/2020,41008
Brazil,7/22/2020,67860
Brazil,7/23/2020,59961
Brazil,7/24/2020,55891
Brazil,7/25/2020,51147
Brazil,7/26/2020,24578
Brazil,7/27/2020,23284
Brazil,7/28/2020,40816
Brazil,7/29/2020,69074
Brazil,7/30/2020,57837
Brazil,7/31/2020,52383
Brazil,8/1/2020,45392
Brazil,8/2/2020,25800
Brazil,8/3/2020,16641
Brazil,8/4/2020,51603
Brazil,8/5/2020,57152
Brazil,8/6/2020,53139
Brazil,8/7/2020,50230
Brazil,8/8/2020,49970
Brazil,8/9/2020,23010
Brazil,8/10/2020,22048
Brazil,8/11/2020,52160
Brazil,8/12/2020,55155
Brazil,8/13/2020,60091
Brazil,8/14/2020,50644
Brazil,8/15/2020,41576
Brazil,8/16/2020,23101
Brazil,8/17/2020,19373
Brazil,8/18/2020,47784
Brazil,8/19/2020,49298
Brazil,8/20/2020,45323
Brazil,8/21/2020,30355
Brazil,8/22/2020,50032
Brazil,8/23/2020,23421
Brazil,8/24/2020,17078
Brazil,8/25/2020,47134
Brazil,8/26/2020,47161
Brazil,8/27/2020,44235
Brazil,8/28/2020,43412
Brazil,8/29/2020,41350
Brazil,8/30/2020,16158
Brazil,8/31/2020,45961
Brazil,9/1/2020,42659
Brazil,9/2/2020,46934
Brazil,9/3/2020,43773
Brazil,9/4/2020,50163
Brazil,9/5/2020,31199
Brazil,9/6/2020,14521
Brazil,9/7/2020,10273
Brazil,9/8/2020,14279
Brazil,9/9/2020,35816
Brazil,9/10/2020,40557
Brazil,9/11/2020,43718
Brazil,9/12/2020,33523
Brazil,9/13/2020,14768
Brazil,9/14/2020,15155
Brazil,9/15/2020,36653
Brazil,9/16/2020,36820
Brazil,9/17/2020,36303
Brazil,9/18/2020,39797
Brazil,9/19/2020,33057
Brazil,9/20/2020,16389
Brazil,9/21/2020,13411
Brazil,9/22/2020,33324
Brazil,9/23/2020,0
Brazil,9/24/2020,66338
Brazil,9/25/2020,31911
Brazil,9/26/2020,28378
Brazil,9/27/2020,14318
Brazil,9/28/2020,13155
Brazil,9/29/2020,32058
Brazil,9/30/2020,33413
Brazil,10/1/2020,36157
Brazil,10/2/2020,0
Brazil,10/3/2020,59741
Brazil,10/4/2020,8456
Brazil,10/5/2020,11946
Brazil,10/6/2020,41906
Brazil,10/7/2020,31553
Brazil,10/8/2020,27750
Brazil,10/9/2020,27444
Brazil,10/10/2020,26749
Brazil,10/11/2020,12342
Brazil,10/12/2020,8429
Brazil,10/13/2020,10220
Brazil,10/14/2020,27235
Brazil,10/15/2020,28523
Brazil,10/16/2020,30914
Brazil,10/17/2020,24062
Brazil,10/18/2020,0
Brazil,10/19/2020,26365
Brazil,10/20/2020,23227
Brazil,10/21/2020,24818
Brazil,10/22/2020,24858
Brazil,10/23/2020,30026
Brazil,10/24/2020,26979
Brazil,10/25/2020,13493
Brazil,10/26/2020,15726
Brazil,10/27/2020,29787
Brazil,10/28/2020,28629
Brazil,10/29/2020,26106
Brazil,10/30/2020,22282
Brazil,10/31/2020,18947
Brazil,11/1/2020,10100
Brazil,11/2/2020,8501
Brazil,11/3/2020,11843
Brazil,11/4/2020,23976
Brazil,11/5/2020,0
Brazil,11/6/2020,41156
Brazil,11/7/2020,22380
Brazil,11/8/2020,10554
Brazil,11/9/2020,10917
Brazil,11/10/2020,23973
Brazil,11/11/2020,48655
Brazil,11/12/2020,33922
Brazil,11/13/2020,29070
Brazil,11/14/2020,38307
Brazil,11/15/2020,14134
Brazil,11/16/2020,13371
Brazil,11/17/2020,35294
Brazil,11/18/2020,34091
Brazil,11/19/2020,35918
Brazil,11/20/2020,38397
Brazil,11/21/2020,32622
Brazil,11/22/2020,18615
Brazil,11/23/2020,16207
Brazil,11/24/2020,31100
Brazil,11/25/2020,47898
Brazil,11/26/2020,37614
Brazil,11/27/2020,34130
Brazil,11/28/2020,51922
Brazil,11/29/2020,24468
Brazil,11/30/2020,21138
Brazil,12/1/2020,50909
Brazil,12/2/2020,49863
Brazil,12/3/2020,50434
Brazil,12/4/2020,46884
Brazil,12/5/2020,43209
Brazil,12/6/2020,26363
Brazil,12/7/2020,20371
Brazil,12/8/2020,51088
Brazil,12/9/2020,53453
Brazil,12/10/2020,53347
Brazil,12/11/2020,54428
Brazil,12/12/2020,43900
Brazil,12/13/2020,21825
Brazil,12/14/2020,25193
Brazil,12/15/2020,42889
Brazil,12/16/2020,70574
Brazil,12/17/2020,69826
Brazil,12/18/2020,52544
Brazil,12/19/2020,50177
Brazil,12/20/2020,25445
Brazil,12/21/2020,25019
Brazil,12/22/2020,55202
Brazil,12/23/2020,46696
Brazil,12/24/2020,58428
Brazil,12/25/2020,24615
Brazil,12/26/2020,17246
Brazil,12/27/2020,18479
Brazil,12/28/2020,20548
Brazil,12/29/2020,58718
Brazil,12/30/2020,55649
Brazil,12/31/2020,56773
Brazil,1/1/2021,24605
Brazil,1/2/2021,15827
Brazil,1/3/2021,17341
Brazil,1/4/2021,20006
Brazil,1/5/2021,56648
Brazil,1/6/2021,63430
Brazil,1/7/2021,87843
Brazil,1/8/2021,52035
Brazil,1/9/2021,62290
Brazil,1/10/2021,29792
Brazil,1/11/2021,25822
Brazil,1/12/2021,64025
Brazil,1/13/2021,60899
Brazil,1/14/2021,67758
Brazil,1/15/2021,69198
Brazil,1/16/2021,61567
Brazil,1/17/2021,33040
Brazil,1/18/2021,23671
Brazil,1/19/2021,62094
Brazil,1/20/2021,64385
Brazil,1/21/2021,59119
Brazil,1/22/2021,56552
Brazil,1/23/2021,62334
Brazil,1/24/2021,28323
Brazil,1/25/2021,26816
Brazil,1/26/2021,61963
Brazil,1/27/2021,63520
Brazil,1/28/2021,61811
Brazil,1/29/2021,59826
Brazil,1/30/2021,58462
Brazil,1/31/2021,27756
Brazil,2/1/2021,24591
Brazil,2/2/2021,54096
Brazil,2/3/2021,56002
Brazil,2/4/2021,56873
Brazil,2/5/2021,50872
Brazil,2/6/2021,0
Brazil,2/7/2021,77475
Brazil,2/8/2021,0
Brazil,2/9/2021,74925
Brazil,2/10/2021,59602
Brazil,2/11/2021,54742
Brazil,2/12/2021,51546
Brazil,2/13/2021,44299
Brazil,2/14/2021,24759
Brazil,2/15/2021,32197
Brazil,2/16/2021,55271
Brazil,2/17/2021,56766
Brazil,2/18/2021,51879
Brazil,2/19/2021,53582
Brazil,2/20/2021,54940
Brazil,2/21/2021,29026
Brazil,2/22/2021,26986
Brazil,2/23/2021,62715
Brazil,2/24/2021,66588
Brazil,2/25/2021,65998
Brazil,2/26/2021,65169
Brazil,2/27/2021,61602
Brazil,2/28/2021,34027
Brazil,3/1/2021,35742
Brazil,3/2/2021,59925
Brazil,3/3/2021,71704
Brazil,3/4/2021,75102
Brazil,3/5/2021,75495
Brazil,3/6/2021,69609
Brazil,3/7/2021,80508
Brazil,3/8/2021,32321
Brazil,3/9/2021,70764
Brazil,3/10/2021,79876
Brazil,3/11/2021,75412
Brazil,3/12/2021,85663
Brazil,3/13/2021,76178
Brazil,3/14/2021,43812
Brazil,3/15/2021,36239
Brazil,3/16/2021,83926
Brazil,3/17/2021,90303
Brazil,3/18/2021,86982
Brazil,3/19/2021,90570
Brazil,3/20/2021,79069
Brazil,3/21/2021,47774
Brazil,3/22/2021,49293
Brazil,3/23/2021,82493
Brazil,3/24/2021,89992
Brazil,3/25/2021,100158
Brazil,3/26/2021,84245
Brazil,3/27/2021,85948
Brazil,3/28/2021,44326
Brazil,3/29/2021,38927
Brazil,3/30/2021,84494
Brazil,3/31/2021,90638
Brazil,4/1/2021,91097
Brazil,4/2/2021,70238
Brazil,4/3/2021,43515
Brazil,4/4/2021,31359
Brazil,4/5/2021,28645
Brazil,4/6/2021,86979
Brazil,4/7/2021,92625
Brazil,4/8/2021,86652
Brazil,4/9/2021,93317
Brazil,4/10/2021,71832
Brazil,4/11/2021,37017
Brazil,4/12/2021,35785
Brazil,4/13/2021,82186
Brazil,4/14/2021,73513
Brazil,4/15/2021,73174
